start,end,duration,amplitude_deg,distance_3d,dir_x,dir_y,dir_z,velocity_deg_s
177098.236,177474.9733,376.73730000000796,11.577552186583606,0.20171257031462508,0.19718209291115782,-0.039960029797676294,-0.014504457131410131,30.731101450754576
177658.8553,178297.8127,638.9574000000139,1.5563699580998298,0.027161366722853554,-0.02036239754440422,0.017494006034655493,0.004131871410924415,2.4357961236536205
178424.569,179207.4921,782.9231000000145,5.842128145376104,0.10192215000316263,-0.057202487521701595,0.0840281168619791,0.0074347601996527235,7.461943766094008
179298.8782,179850.9468,552.0685999999987,9.543186431178416,0.1663772737992892,-0.107550048828125,-0.12694091796875,-0.0006225585937503775,17.28623296303836
179989.6451,180744.6006,754.9555000000109,10.467104487877732,0.1824376934329778,0.1812133789062503,-0.0158564249674481,-0.013921101888020204,13.864531734489754
180813.8019,181008.4095,194.60760000001756,9.580628037766957,0.1670222477730749,-0.1258483886718753,0.1083246866861981,0.018010457356770426,49.230492733922475
181105.2563,181152.2389,46.98259999998845,1.3887198334545472,0.024236182506971366,0.023471069335937497,-0.00594482421875,-0.0010772705078125888,29.558173312138717
181282.5454,181419.5247,136.97930000000633,4.272180750838402,0.07454229518994565,-0.070001220703125,-0.025602722167968703,0.0009399414062499778,31.18851352604521
181486.3937,181696.3001,209.90640000000712,6.037516665870773,0.10532237227774513,-0.04669189453125,-0.0939559936523442,-0.009216308593749445,28.762899396447978
181830.9816,182008.5811,177.59950000001118,9.89033360383008,0.17240125929800432,0.1171351841517857,0.1262250627790183,0.008293151855468417,55.68897211889367
182265.9369,182482.1182,216.18129999999655,6.771794917531181,0.11811700547780393,-0.11756853376116069,-0.0113630022321429,-0.00038604736328140543,31.324610026543873
182565.9819,182617.1045,51.12259999997332,3.406230746965022,0.05943904480489766,-0.012246704101562499,-0.05807647705078119,-0.0031845092773439276,66.6286680835247
182682.0961,182816.5326,134.4365000000107,1.1016981486681783,0.019227747028648715,-0.002960205078125,0.018974304199218694,0.0009587605794275644,8.194933285737806
182932.3771,182974.1646,41.78749999997672,1.2255163773975695,0.0213886217291825,-0.020516289605034793,0.0058441162109375,-0.001549614800347654,29.327343760652163
183197.0187,183364.5325,167.51380000001518,2.200792475886022,0.0384038603375538,0.03434583875868069,-0.0171051025390625,0.0016233656141494412,13.137977145081914
183427.7328,183700.3971,272.664300000004,2.274020431466325,0.039680417204642444,0.024411156063988103,0.0311519077845983,0.0028617495582221597,8.340000621519911
183779.4529,183900.8025,121.34959999998682,5.876558226067431,0.10251663774354736,-0.09948566981724341,0.023314339773995503,-0.008288792201450956,48.426679824804275
183962.4118,184050.3387,87.92689999999129,1.9806408785944645,0.03456738071861076,0.019222259521484403,-0.0286687215169271,0.0018742879231767873,22.525994645491433
184111.9433,184277.6215,165.67819999999483,2.6911742008796793,0.046955684577377636,-0.04337158203125019,-0.016334025065104202,-0.007545979817708437,16.243381451994065
184375.9709,184433.6709,57.70000000001164,3.212939333667241,0.05605017829994485,0.05140380859374999,-0.021456909179687497,0.006234741210937811,55.68352398035689
184551.4375,185307.9346,756.4971000000078,1.3250573853814347,0.02312492977112357,0.0198455810546877,0.011505126953125,0.002923583984375089,1.7515696826616005
185403.7282,185987.8347,584.1064999999944,2.6509354413820883,0.04627234151510339,-0.0425834655761719,0.01776123046875,-0.003509521484375,4.538445371489812
186095.4783,186417.0849,321.60659999999916,1.2703830436356525,0.02217808668677357,0.0074119567871090974,0.0208485921223959,0.0015055338541667407,3.950114965413196
186477.5006,188059.4955,1581.9948999999906,7.928696489900323,0.13827903198973593,0.1271514892578128,-0.054115804036458395,0.005006917317707971,5.011834418619409
188348.3864,188476.0134,127.62700000000768,5.893647579326487,0.10278347445744411,0.1026062011718753,0.0008178710937499917,-0.005978393554687544,46.17868930027449
188576.6882,188734.2083,157.52009999999427,1.160117975141516,0.020247450807842675,0.007932281494140395,-0.018530273437499994,-0.001914978027343639,7.3648885135392765
188816.1473,188910.9539,94.8065999999817,4.176241789902187,0.07286779419253138,-0.060382843017578194,-0.040786743164062694,0.000263214111328014,44.05011665752166
188981.5043,189050.4525,68.94820000001346,7.057559785876168,0.12309716353416422,-0.1136474609375,0.047058105468750194,0.004764556884765403,102.36031957142885
189131.0107,190704.074,1573.0632999999798,11.318845829210563,0.1972207166051306,0.1859100341796878,0.0657958984375,-0.002090454101562611,7.195416630221243
190794.1135,190839.7346,45.62109999998938,1.1109409489944024,0.019388642391867602,-0.017181396484375,0.008697509765625,0.0022521972656252,24.351472213398207
190924.7424,191293.9333,369.190900000016,5.54090561626763,0.09666908331234766,0.048587036132812206,-0.08282470703125,-0.011148071289062589,15.008239954634284
191869.5472,192070.3669,200.81969999999274,14.647913563746275,0.2550645139887382,-0.2549387613932293,0.0003509521484375,0.008000691731770981,72.94062068485714
192133.1268,192803.36,670.2331999999878,12.994203620179814,0.22640002279449048,0.1606699625651043,-0.1573791503906254,-0.025960286458332926,19.387585724162946
193437.972,194148.9397,710.9676999999792,16.2797862815336,0.2831383513396855,-0.2125968933105472,0.1858634948730473,0.020606994628905695,22.89806735458457
194250.6661,194360.0853,109.41920000000391,1.218033873259698,0.02125739133772001,0.010784149169922208,-0.018313090006510407,0.000457763671875,11.131811174452514
194536.3583,195141.6339,605.2755999999936,1.6503697532286903,0.028803380762363332,-0.024581909179688,0.014776865641276005,-0.00264739990234375,2.726641802888978
195203.0793,195399.786,196.70669999998063,14.82681504709352,0.25805361808226635,0.2548217773437505,-0.040252685546875,0.006103515625,75.37524165213986
195610.9732,196403.4496,792.476399999985,13.74277586208745,0.2392808635467737,-0.2370605468750004,0.03228759765625,-0.003890991210936945,17.341558514660765
196468.3598,197072.197,603.8371999999799,8.948709984844571,0.15601304536187807,0.1185852050781254,-0.101335144042969,-0.002967834472656694,14.819739467599657
197245.5987,197270.0528,24.454100000002654,1.7489022288087834,0.030519279661426684,0.0004241943359375028,-0.029936218261718495,-0.005921936035156339,71.5177507578931
197355.8881,197378.1682,22.28009999997448,0.5583913597245265,0.009745683326751952,-0.006750488281250001,0.006901332310267405,0.001334490094866414,25.062336332654073
197455.7664,197683.3294,227.56299999999464,10.801045218220944,0.18823386702215938,-0.1343231201171879,-0.1225629534040179,-0.0486580984933036,47.46397796751316
197844.1464,198008.1882,164.04180000000633,15.776016093786474,0.2744725875960276,-0.04243469238281211,0.2672729492187505,0.04582214355468717,96.1707082815835
198195.2736,198654.9391,459.6655000000028,20.643528966360556,0.3583311615965775,0.35698954264322946,-0.029322306315104102,0.009994506835938055,44.90989418688248
198724.1204,199319.101,594.9805999999808,10.463713677012084,0.1823618649384413,-0.128397623697917,-0.1291402180989584,-0.009628295898438055,17.58664682010207
199510.9451,200134.8991,623.9539999999979,10.653409411787269,0.1856671247951083,0.0010986328125,0.1841659545898438,0.023536682128906805,17.074030155728316
200238.316,200404.6578,166.3417999999947,7.14041146481895,0.12454170159863233,0.1238250732421877,0.009289768763950903,-0.00957532610212064,42.92614042182529
201193.8977,201215.8792,21.981499999994412,2.8697245740121393,0.05007812249750998,0.0235773722330731,-0.0437924339657738,-0.005843680245536165,130.55180829392302
201346.4121,201421.6796,75.2675000000163,2.132278754580508,0.03720875219567233,0.03617223103841141,0.005972544352213505,-0.006355285644530806,28.329342074335493
201535.5026,201577.8475,42.344899999996414,1.5740636240093224,0.02747036169442052,-0.022875213623047008,0.014234161376953096,0.00536041259765585,37.1724487248631
201646.8942,201703.969,57.07480000000214,7.002998978767525,0.12214798433404443,-0.11696523030598979,0.0317825317382813,0.015137227376302187,122.69861618029782
