start,end,peak
357227.7069,357266.6022,-1.2025494596856017
357304.2066,357316.1575,-0.8382850447216379
357423.6143,357423.6143,-1.505399015918233
357906.404,357906.404,-1.2835743083510398
358240.6554,358255.6365,-1.539311832089572
358780.6569,358780.6569,-1.6563535575235275
360648.3755,360673.1326,-1.069226017894266
361263.6943,361263.6943,-1.2589636801736126
361465.466,361465.466,-1.1271259266231515
361871.1612,361871.1612,-1.3461004982303857
362657.2741,362657.2741,-1.7442917937996842
362908.6026,362908.6026,-1.568161946441904
363548.5105,363548.5105,-1.5555738404337336
363838.4348,363838.4348,-1.0519780088513615
365216.903,365216.903,-1.113782754601166
365431.8298,365431.8298,-1.5336805688852806
366349.5748,366349.5748,-1.6359678342744814
366468.4882,366468.4882,-0.9286734972941724
366588.0016,366604.3225,-0.8297220616093643
366646.685,366672.7017,-0.8459950959631145
366693.9311,366714.605,-0.9758291648158548
366740.5177,366751.8882,-0.4801178470989562
366772.194,366792.2612,-0.4742786351087416
366838.1809,366848.8689,-1.719549275707092
366883.3984,366883.3984,-1.6202127526841026
366914.558,366922.4813,0.05283164291553277
366985.9699,366985.9699,-1.7199491606864683
367013.6441,367051.6408,-1.0743779139435816
367194.5321,367241.4434,0.5854501466836795
367317.138,367351.4992,-1.200551388543376
367427.2057,367427.2057,-1.4166738252968663
367571.8604,367571.8604,-1.7897407165517898
367957.5494,367957.5494,-1.6041660058617795
368737.5439,368737.5439,-1.91747259488542
368774.7144,368807.6614,-0.975059422522439
368839.5423,368839.5423,-1.8577328969367726
368898.9634,368898.9634,-1.8570658531071027
368945.7543,368961.1742,-1.0904117741010253
369541.6234,369541.6234,-0.491024453336791
369706.376,369706.376,-0.9722521673853499
369857.0824,369857.0824,-1.0550437679044222
371104.2549,371104.2549,-1.2948324096022827
371871.549,371871.549,-1.8440418309500106
372138.2,372138.2,-1.8533063025770007
372616.766,372616.766,-1.7225175980427356
372801.4821,372801.4821,-1.108271737200755
373428.9896,373466.944,0.5149142233060178
373546.6554,373556.4312,-0.46311787680565597
373666.3187,373666.3187,-1.4148083495867911
373713.4877,373713.4877,-1.9202978953497918
374201.717,374201.717,-1.7210463978769865
374547.9191,374560.5648,-1.2207948568028504
374587.3285,374587.3285,-1.7767254410589122
375937.9744,375937.9744,-1.5784767276617835
376132.4705,376146.6942,-1.8545877551478538
376234.1232,376234.1232,-0.7743398963573642
376562.0004,376562.0004,-0.9983961958893115
376933.1862,376951.4244,-1.3391202308615517
377788.6718,377788.6718,-1.8095230968236344
377846.7271,377864.0816,-1.3600454867030958
378165.959,378188.4911,-1.4243029699233594
378393.5612,378512.7255,1.597108303830651
378562.2057,378562.2057,-1.632371550346319
378744.7503,378744.7503,-0.8147871588276829
379099.3123,379099.3123,-1.104521129975982
379302.4463,379302.4463,-0.13110948202637496
380261.8965,380261.8965,-1.3260478328919023
380287.9423,380287.9423,-1.125647854146131
380337.2911,380337.2911,-1.357082572182641
380377.4298,380377.4298,-1.261123045579108
380402.5373,380417.3022,-0.9648331214604313
380444.8163,380471.8216,0.09706221632964462
380505.3925,380505.3925,-1.4989675825340567
380577.1462,380591.2947,-1.149347482965631
380677.241,380687.542,0.613363620337501
380752.3341,380752.3341,-1.809734263046638
380802.035,380802.035,-1.4507891769617043
380843.7501,380843.7501,-1.1761053449875423
381001.4732,381001.4732,-1.433643819113414
381373.1154,381398.4316,-1.469718390668042
381775.8001,381787.3775,-0.8260647780711681
382207.8252,382229.3398,-1.2665255080404207
382438.8592,382466.6976,-1.1612068422349977
382549.3314,382549.3314,-1.414915932582312
382827.826,382827.826,-1.5171002170928922
383105.9285,383105.9285,-1.8143638463976945
383151.44,383151.44,-1.8768832729359746
383195.4374,383195.4374,-1.5863390589310908
383437.0841,383437.0841,-1.4776848977301584
383593.195,383643.2001,0.6191606226395872
383674.285,383694.7456,-0.1336261214028125
383722.4771,383722.4771,0.7602511336536525
383762.8287,383774.9535,1.374444793601613
384166.1436,384166.1436,0.3804503802024565
384502.6733,384502.6733,-1.7203694169923223
384975.3571,384975.3571,-1.7104246440607214
386232.64,386232.64,-1.7383652357216468
387541.2604,387541.2604,-0.9176125642751913
388417.8487,388417.8487,-1.1680358178088368
388718.1981,388718.1981,-1.1700788187459255
388777.1379,388777.1379,-1.1680924818695506
388848.6344,388848.6344,-1.8246890402440328
389902.7214,389902.7214,-0.14562668688510372
390148.0743,390148.0743,-1.903276867843811
390501.6434,390513.0079,-1.7865307303740514
390836.4006,390836.4006,-1.1009095126444892
391194.8173,391194.8173,-1.4170534943076152
391297.501,391297.501,-1.732511887806608
391633.4639,391633.4639,-1.0568068532736365
391669.3016,391702.6973,-0.9343509748931169
391794.9806,391794.9806,-1.8324795133195257
392822.8537,392822.8537,-1.1421094593412566
393563.5415,393578.2194,-0.9269689494088047
393947.6511,393959.2771,-0.9739530161692109
394823.9821,394823.9821,-1.0256620007472268
394869.187,394883.3656,-0.8861695655655913
395239.3909,395239.3909,-1.1039989922360562
395293.886,395316.0255,-1.6418656607376638
396080.4035,396080.4035,-1.1428641342992485
397445.8127,397445.8127,-1.6933630309655388
397639.332,397675.6926,1.4926739114382424
398010.5666,398031.4751,-1.4170535598630312
398411.3977,398411.3977,-0.04536576463299202
398477.1108,398477.1108,-1.8691794546689233
398650.0916,398650.0916,-1.0181809360382776
399034.6719,399034.6719,-1.7318554418051053
400200.8925,400200.8925,-1.5649846448641567
400366.4807,400366.4807,-1.5285732731790398
400428.2548,400428.2548,-1.1418100752442717
400754.7052,400754.7052,-1.8306115682336723
401146.5189,401146.5189,-1.3304870049539734
401231.8711,401231.8711,-1.6799752041015878
401475.5456,401490.6644,-1.2379852398465019
401912.261,401912.261,-1.5538303948777288
402085.882,402085.882,1.5989369393998052
402438.0874,402438.0874,-1.2634083749182365
402463.8973,402463.8973,-1.8379942110623717
402830.3099,402830.3099,-1.4978156543388375
402941.5113,402941.5113,-1.2067897387103246
402990.1537,402990.1537,-1.7527171403817743
403131.8465,403131.8465,-1.29002832059912
403778.5104,403778.5104,-0.7962284340563338
404221.202,404322.9029,-1.489182436983937
404598.2326,404598.2326,-0.8377272961066111
405881.288,405881.288,-1.0222762240278622
405965.0666,405965.0666,-1.0588226006974053
406149.2365,406149.2365,-1.881299840088821
406712.7943,406712.7943,-1.8973930571435127
406787.8381,406787.8381,-1.0633819468155385
406816.9431,406816.9431,-1.899635071845529
406998.4255,406998.4255,-1.5957081575181988
408250.9155,408273.5628,-0.617968938965287
408312.173,408343.4291,-1.8433213621128557
408403.346,408403.346,-1.919069160675755
408462.9154,408462.9154,-1.2427027931435184
408653.3249,408653.3249,-1.0921057157821594
408868.5639,408868.5639,-1.6748980207145572
408907.6431,408907.6431,-1.0967986341603773
409235.9028,409235.9028,-0.9254010001135927
409630.3605,409630.3605,-1.8831270039123578
409831.4087,409858.4039,-1.3715739622900065
409960.8007,409985.3595,1.6465866075550957
410068.5442,410128.075,0.3967008963520683
410264.6573,410264.6573,-1.8489794239002664
410453.5385,410495.885,-0.8337406700398045
410523.5838,410537.7273,-0.7976506227007032
410677.8293,410677.8293,-1.0320028376448922
411041.5389,411041.5389,-0.9480904986715335
412081.4046,412097.998,-1.657152541022218
412869.2949,412986.1733,-0.20508424234514022
413063.6425,413063.6425,-1.8228735619033785
413449.0517,413449.0517,-0.6233542694864036
413594.3386,413594.3386,-1.5852511603540262
413641.2039,413641.2039,-1.8556108751845826
413960.148,413960.148,-1.0602344493185316
414074.6186,414074.6186,-1.3426765502576652
414139.9718,414139.9718,-1.082296950779322
415070.0954,415070.0954,-1.7854058429439867
415800.7362,415800.7362,-1.8942395822375886
416139.9914,416139.9914,-1.6951984477283202
417003.7062,417003.7062,-1.1313625683373192
417027.7113,417027.7113,-1.5667421421365075
417416.3393,417416.3393,-1.080916187238706
417522.2887,417522.2887,-1.1470234054491701
417583.6672,417583.6672,-1.0076065391500908
417879.9072,418044.913,-0.5565182996577007
418102.7131,418113.7947,-1.273092293337988
418156.7175,418156.7175,-1.2060524680404543
418189.4599,418213.7356,-1.5879732005288043
418233.7828,418233.7828,-0.9119723171626588
418678.464,418719.2079,-1.0203301444053134
419146.2371,419146.2371,-1.5278886391251172
419467.6561,419485.6071,-1.8302310029567683
419801.1267,419801.1267,-1.187152466511575
420142.5398,420142.5398,-1.6924909167255526
420518.7554,420583.7256,-1.1392116610479674
420623.0029,420623.0029,-0.9075526157079625
420652.5716,420652.5716,-1.0696394134733627
421280.0726,421280.0726,-1.9042012060213775
421555.1774,421555.1774,-1.8849408430478318
422027.3863,422059.1133,-1.1395622578147349
422099.0458,422154.6322,-1.80801840688937
422195.5705,422238.1848,-1.480911106636483
422570.3531,422570.3531,-1.4057291870404658
422815.2083,422833.1349,-1.5521853530593437
422890.187,422890.187,-1.0752146007715258
423060.3409,423060.3409,-1.0753688373528423
423353.4329,423353.4329,-1.5971922066508895
423756.6553,423756.6553,-1.8074622570139631
424081.9736,424081.9736,-1.4694231247960141
424538.0225,424538.0225,-1.7914919075080271
425450.6701,425450.6701,-1.7380070065735413
425630.3993,425630.3993,-1.1316621989310902
425701.7404,425701.7404,-1.7203948871200492
426182.6023,426182.6023,-1.7457342096641624
428175.8312,428175.8312,-1.8624987765366154
428589.5087,428589.5087,-1.1520537200072045
428644.7537,428657.5085,-1.814273131348627
428890.3361,428890.3361,-1.133960075382956
429368.0503,429368.0503,-1.1869329173296892
429618.812,429618.812,-1.4802888786827304
429714.1175,429714.1175,-1.0848765465145545
429823.7559,429841.5895,-1.119665429420767
429897.3646,429897.3646,-0.7884155844532317
429925.6936,429925.6936,-0.8923274829342686
430022.329,430022.329,-1.0862130763232751
430249.2668,430249.2668,-1.4920674783572838
430400.9314,430400.9314,-1.0230550787765154
430426.8587,430426.8587,-1.0778002852269806
430487.4312,430487.4312,-1.3617916399563335
430864.8374,430864.8374,-1.112934608906608
431543.6465,431543.6465,-0.6060791729493917
432098.8888,432098.8888,-1.6399428156901932
432298.6114,432298.6114,-0.9012802890010729
432524.3441,432524.3441,-1.5835154559413347
433065.9606,433093.055,0.9424027057984652
433331.1666,433331.1666,-1.0318458086137858
433809.554,433809.554,-1.112071315959812
434285.7623,434285.7623,-1.7980239637753175
434385.4917,434385.4917,-1.877691845430215
435342.1658,435394.298,-1.6279916602573326
435437.488,435457.6883,-0.5973835259932183
435696.5177,435720.5351,-0.9620381190553651
436327.9773,436327.9773,-1.0153527568165512
437072.5679,437072.5679,-0.13811047713094982
437446.9127,437446.9127,-0.9568986816611036
438684.244,438684.244,-1.5316756288423576
440074.9568,440114.6801,-0.6275092495757701
440282.6835,440353.8978,-1.8157134288490904
440394.8846,440772.9338,-1.6897203671520735
440812.7932,440812.7932,-1.921606090496514
440853.1822,440954.0127,-1.7479045142758345
440983.512,441179.6495,-1.7935991856778712
441288.9575,441705.809,-0.2428576847544215
442001.8494,442056.7282,-0.7195034557965183
442179.6739,442179.6739,-1.357882672175306
442249.0486,442249.0486,-1.4368951402657926
442363.8837,442363.8837,-1.847784207479926
442451.7899,442487.9735,-1.4190552616382441
442507.3259,442522.8188,-1.0737081680154223
442618.3965,442618.3965,-1.778430071512463
442736.4216,442736.4216,-1.048040545364512
442805.8665,442805.8665,-1.8329065505559372
443037.5926,443077.33,-1.1668731648922277
443148.525,443161.2165,0.2601334815308093
443603.3162,443628.557,-1.12658513467368
443872.096,443891.535,-1.5595953878251292
443922.8097,443922.8097,-1.843323660498557
443998.1374,443998.1374,-1.6079754554508803
444149.2705,444194.1352,-0.9531301851560473
444892.0558,444892.0558,-1.5223529603257355
444935.6906,444935.6906,-1.6809574804409833
444995.3418,444995.3418,-1.0040215727911654
445535.1178,445535.1178,-1.123238185748448
446425.0831,446425.0831,-1.806729701429406
446725.7961,446725.7961,-0.9423990071117426
446835.773,446835.773,-1.8674255071170922
447112.0418,447132.5091,-0.9274736818429795
447584.9717,447601.2992,-0.999559248900783
448891.5601,448891.5601,-1.9104251000374537
449685.428,449685.428,-1.130282704414725
449798.9611,449798.9611,-1.8201190614534997
451124.7307,451124.7307,-1.696830831853512
451469.3144,451469.3144,-1.3622655104066332
453153.9101,453153.9101,-1.6985131522205503
453493.9286,453493.9286,-1.5759977177184252
453541.8752,453541.8752,-1.8806891791136615
453597.1456,453612.0265,-1.7944186398235646
453658.8386,453658.8386,-1.848207681927582
455477.1677,455477.1677,-1.165230222320146
457169.0838,457169.0838,-1.5788309593538776
457200.5348,457200.5348,-1.1863396769457624
457657.5154,457657.5154,-1.4134694134704762
458090.3107,458090.3107,-1.7771563894980638
458174.9288,458174.9288,-1.088499636085385
458321.5192,458321.5192,-1.7681237946364345
458448.5569,458448.5569,-1.078822331892362
458627.0888,458627.0888,-1.3409591110677697
459015.6548,459015.6548,-1.0075939910080385
459201.5022,459214.288,-1.08026369838643
459256.7833,459256.7833,-0.43353276742859825
459334.2453,459334.2453,-0.49742659277699586
459579.463,459579.463,-1.7671462100471742
459975.5561,459975.5561,-1.5457098831903915
460390.1752,460390.1752,-1.1770091390909059
460469.0623,460469.0623,-1.8168392401386957
460909.569,460909.569,-1.1454422687422432
461847.7318,461847.7318,-1.9174652098528977
462219.2506,462234.6109,-1.0105815418016761
462501.9295,462501.9295,-1.1488349318257005
462729.6035,462748.9843,1.0267333650172028
463002.0078,463002.0078,-1.131606591425777
463039.2541,463039.2541,-1.117580560257145
463606.8903,463606.8903,-1.6851642083721736
463751.9201,463751.9201,-1.2542203748496459
463802.2502,463802.2502,-1.4692557501569452
464313.5114,464383.5518,-1.7109284847897583
464425.8468,464466.1744,-1.8544143643079982
464500.9744,464500.9744,-1.8665381007142043
464703.6774,464715.1269,1.0090896963255362
464875.8423,464875.8423,-0.9829353452420138
465156.6593,465156.6593,-1.193246232321774
465583.9506,465604.1155,-1.1022996298305543
465670.648,465670.648,-1.337838014600171
465880.7853,465896.2579,-0.8614655821056258
466063.3171,466063.3171,-1.8116650157572791
468151.2059,468151.2059,-1.433523035595453
468247.1023,468274.8535,-1.6362771169309247
468323.0792,468323.0792,-0.9996363826089867
468590.5899,468590.5899,-1.7248359083423124
468645.3159,468645.3159,-0.9591806250891028
468918.0006,469085.6981,-0.002280707056269926
469166.6909,469166.6909,-0.9023436476639266
469189.4166,469189.4166,-1.0076982754375896
469965.6286,469989.8327,-1.0629103073796307
470014.3334,470025.1474,-0.7163246086995836
470117.5288,470155.2173,1.2718888840273295
470187.8601,470197.6976,-1.5209588126822302
470222.8889,470222.8889,-1.6996371744367014
470298.9822,470311.3314,1.3631723416350499
470616.2508,470616.2508,-1.6822952386292576
470876.6579,470876.6579,-1.9055250335007472
471598.9407,471598.9407,-1.3545106785122012
472080.7845,472080.7845,-1.4905329549324045
472293.318,472306.0525,-0.5474578421427014
472532.4461,472559.5955,-1.1038575930628505
475824.644,475839.0769,-0.8382357665027419
476261.815,476261.815,-1.777505721508566
477307.4975,477336.8304,-1.1552519159149515
477487.947,477487.947,-0.05445839785879791
477613.9944,477613.9944,-1.9233818360830406
477732.1568,477732.1568,-1.4567485372748057
479704.0943,479704.0943,-1.6938957797361773
480211.822,480211.822,-1.866743998539834
480284.3069,480340.5876,1.2073666289356417
480888.8756,480973.0561,0.5415716491669162
481239.235,481239.235,-1.3197591129052846
481412.938,481412.938,-1.615566047894398
481565.1693,481565.1693,-1.3355909066902283
481950.2956,481950.2956,-1.675747227780516
482161.8173,482161.8173,-0.43668748216739595
482248.0096,482248.0096,-1.5517426905392182
482655.3874,482714.612,-1.1206125276947096
482811.1905,482825.2431,-0.37664269014350593
482872.2583,482886.2705,-1.1809156962304466
482947.3124,482947.3124,-1.069108689645501
483019.5129,483019.5129,-1.6503945540700529
483116.497,483130.3605,0.6605514636151923
483196.5715,483196.5715,-1.2509948130282063
483270.9242,483270.9242,-1.4643769481427413
483604.0502,483604.0502,-1.0770918134609817
483890.4981,483890.4981,-1.478134529576962
483994.6179,483994.6179,-1.717663220269968
484327.5998,484343.5442,-0.8681718905809515
484642.307,484642.307,-1.03937044597787
485006.3276,485006.3276,-1.9221320451095611
485430.617,485430.617,-1.8813376644158928
486067.301,486080.3207,-1.020948136832315
486308.3164,486308.3164,-0.7244638400413131
486745.0862,486764.5488,-1.046031950948416
487150.3096,487150.3096,-1.0197705863603028
487444.3679,487444.3679,-1.6636332406077314
487777.8521,487777.8521,-1.7964219238110843
488513.2186,488513.2186,-1.066392538211907
488779.7573,488779.7573,-0.9587081656942897
489298.2173,489298.2173,-1.1646186341234042
489605.7638,489605.7638,-1.2480162645833535
489712.5717,489724.0045,-1.2928461413710126
490194.3175,490219.5304,-1.553830416956599
490334.5334,490344.9487,-0.08828125945350596
490383.359,490383.359,-1.9150629938604231
490413.4453,490413.4453,-1.9157996289687895
490501.225,490534.7076,-0.5945142332566646
491672.5662,491684.2156,-1.7344907292755165
492236.2312,492236.2312,-1.874729553774343
492300.7869,492300.7869,-1.7972199431562232
493078.7233,493132.2759,-1.1240656548000074
493664.284,493664.284,-1.63333686642813
494746.6685,494746.6685,-1.8086485734568933
495107.5401,495107.5401,-0.8717101227146471
495275.3204,495287.4945,-1.224730020989813
495449.8976,495449.8976,-0.04116800101406626
495508.0896,495517.6767,-0.6508780313916394
495535.1138,495535.1138,-1.8613010455954586
495577.9568,495607.9148,0.47071978084095123
495627.5351,495635.4645,-1.4455692220275083
496011.2804,496011.2804,-1.0708132505727601
496225.5708,496225.5708,-1.3752363951040996
496739.4476,496739.4476,-1.8355324845889676
497242.8022,497242.8022,-1.5624711350120197
497287.1648,497287.1648,-0.9761694728882174
497425.8167,497425.8167,-1.6905584392195445
497625.0772,497625.0772,-1.4949638086143053
497809.3922,497809.3922,-1.1731506429350227
498858.2349,498858.2349,-1.2177884042599514
499189.2443,499189.2443,-1.8208047749223564
499524.3929,499524.3929,-1.848386110932093
500854.8873,500854.8873,-1.42433926689389
501230.0139,501230.0139,-1.6959622121803304
501446.374,501608.8787,-1.5307565119384563
501652.8881,501713.1689,-1.2090971982955976
501744.5714,501744.5714,-0.8512922071380951
502580.8256,502604.8722,-0.15888672643816149
502685.4833,502685.4833,-1.757851918471693
503131.2567,503131.2567,-0.8318423433908423
503333.946,503345.2889,-0.6807780661064644
503407.1424,503407.1424,-1.1179067750216571
503660.4621,503660.4621,-1.463183890350133
504454.7468,504638.9528,-0.49880303739475607
504874.8135,504953.5147,1.4658256289055696
505111.4587,505111.4587,-1.0250667700331326
505194.9783,505239.2795,0.6224299562805773
505277.9565,505277.9565,-1.3022148713851223
505847.2416,505847.2416,-1.4811481999302176
506161.2626,506161.2626,-1.8690324613103382
506295.2424,506295.2424,-1.7998122191559642
507841.5846,507841.5846,-1.5476115090752511
507899.4223,507931.1401,-1.3990645963464843
507964.1748,507964.1748,-1.4685026677319974
508047.4303,508047.4303,-1.6619152351203428
508158.2845,508158.2845,-1.6242426655508364
508223.5674,508236.5405,-1.1929245110979394
508303.5188,508303.5188,-1.6418611524160083
508340.3982,508340.3982,-1.344742821208503
508384.035,508384.035,-0.9676407298090741
508625.6281,508625.6281,-0.9219949932316507
508918.9813,508918.9813,-1.6537155958371428
509096.0443,509096.0443,-1.4251756523925372
509154.847,509154.847,-0.7923095489594838
509424.8646,509424.8646,-1.9170056513219538
509720.4717,509720.4717,-1.5712750056311253
509964.4105,509964.4105,-1.454427764990645
510780.3412,510798.609,-0.9608075033715602
510948.2064,510948.2064,-1.2724467849478798
511238.1183,511259.4908,0.9421215206364627
511414.772,511414.772,-1.728594869033702
512057.8906,512057.8906,-1.7556101526713848
512119.009,512119.009,-1.1305562462787981
512217.9722,512217.9722,-1.0864754162886774
512659.3759,512659.3759,-1.6133294039361161
513272.584,513272.584,-1.0670718833155108
513728.2274,513728.2274,-1.8239632421333727
514026.3185,514026.3185,-1.8677090697515362
514547.438,514547.438,-1.1337219825112723
514598.9038,514598.9038,-1.1575467992704216
516192.0727,516192.0727,-1.1665454227991767
516714.6631,516714.6631,-1.6883308868771754
518527.7967,518527.7967,-1.6413661352473439
518678.067,518678.067,-1.4234710221212497
519097.4162,519097.4162,-1.7225766505677853
519868.4248,519888.0047,-1.3514847237025
520570.0486,520570.0486,-1.7132985795440674
520726.4784,520726.4784,-1.3270359360607589
520861.7145,520895.7649,-1.4251823305676643
521167.3895,521167.3895,-1.5009303360152941
521491.7347,521491.7347,-0.9244135537781826
521962.4188,521981.8449,-1.5557095239087633
522501.0005,522501.0005,-0.8686724754301023
522945.3958,522945.3958,-1.8608840287653623
523447.0664,523461.1798,-0.8892650753108599
523558.1268,523558.1268,-1.7064757384134839
523803.388,523803.388,-1.0778203161356041
524126.5908,524126.5908,-0.8447720038596823
524593.3071,524609.3637,-0.8146692940042366
525036.7186,525052.4808,-1.8818288284511657
525490.4799,525490.4799,-1.2678267641802083
526132.7998,526132.7998,-1.7088591996065305
526365.5449,526365.5449,-1.8834511908174412
526701.2454,526714.3909,0.8860519485000296
526951.9149,526978.1638,-1.4636801374470783
527053.0668,527053.0668,-1.4206976017897883
527641.3504,527641.3504,-1.5296618948629723
528333.7062,528345.4573,-1.0042033371870835
528666.8083,528666.8083,-1.6638123537429979
529283.646,529300.124,-0.7221254698201871
529710.704,529710.704,-1.913514526071205
529959.9346,529959.9346,-1.8257435273819382
530095.6247,530095.6247,-1.0977071196995185
530151.8377,530151.8377,-1.9024402944182182
530621.3206,530621.3206,-1.2282216007724436
531227.4658,531242.4531,-1.3981991940590832
531475.4829,531498.4497,-1.1483423671648307
531555.0041,531555.0041,-0.8079634820684662
531590.9537,531590.9537,0.9273935968307583
531616.5565,531616.5565,-1.1783314688841475
531824.5239,531824.5239,-0.06452114304142942
531895.4095,531895.4095,-1.7796546436150198
531939.0964,531964.158,1.6289928728842362
532010.8064,532010.8064,-1.8234085968961016
532708.5832,532708.5832,-1.9024506021474317
533135.1138,533135.1138,-1.0239313855255316
533365.3649,533365.3649,-1.245066684826123
533727.3718,533738.3071,-1.2116877270250952
533783.066,533783.066,-1.0980736568347118
534110.2938,534110.2938,-1.0693128583511506
536125.0516,536125.0516,-1.50867452099359
536377.0207,536377.0207,-1.0003916800212345
536485.9963,536485.9963,-1.7937657533611238
536827.9637,536827.9637,-1.7132985952826711
538358.7118,538358.7118,-0.9731410419996369
538438.7912,538438.7912,-1.8858718579790676
538747.3963,538747.3963,-1.7775944455134538
538859.7745,538859.7745,-1.6144131166720552
538910.8114,538910.8114,-1.4681752466635545
539357.3349,539357.3349,-1.061139947572073
539484.0832,539484.0832,-0.8750690035690062
539552.1085,539552.1085,-1.7036404094076887
539632.5171,539632.5171,-1.8725695049367788
539694.3909,539694.3909,-1.529211273389703
539757.2768,539757.2768,-0.9552725422684143
540428.8828,540447.8168,-1.6859406815011038
540813.3827,540834.494,-1.075423104351614
541373.1252,541431.3184,-0.7981632316304936
541667.5116,541667.5116,-0.8688442685231355
541763.9811,541763.9811,-1.6117519674103953
542245.9247,542274.0007,-0.25019614873586515
542328.8193,542328.8193,-1.2459859883827764
542350.3608,542350.3608,-1.4054299420712655
542419.3417,542419.3417,-1.6099448894210524
542489.1979,542524.8356,-1.078223455936862
542629.7053,542647.5376,-0.8754358652261318
542707.5731,542707.5731,-1.0271799531585006
542765.2807,542816.1241,1.2858977511031096
543015.8985,543083.1256,-1.0897959070819296
543163.9599,543226.9812,-1.547969488608028
543322.9359,543322.9359,-1.9251277955529429
543593.5661,543593.5661,-1.8597419504947346
543711.5024,543711.5024,-1.006800463270976
543824.1306,543824.1306,-1.3535168563723314
544854.7466,544854.7466,-1.706364247783974
546670.1406,546670.1406,-1.241833108214952
546784.5686,546784.5686,-1.119315282840097
547191.7696,547191.7696,-1.0477170511046485
547317.1789,547317.1789,-1.7077928726975822
547603.3249,547615.3286,-1.4485402759561188
548922.5244,548922.5244,-1.1497604219590447
549894.8064,549894.8064,-1.1291185883916732
549930.7524,549930.7524,-1.1927135612216144
550279.5862,550279.5862,-1.216439625891909
550343.7113,550343.7113,-1.2558680735137844
550515.5184,550530.9777,-1.5459291608629084
550564.5155,550594.547,-0.7127311897404263
550614.4846,550673.2423,0.9436565915405035
550728.4521,550728.4521,-0.9717822344165524
551043.9269,551043.9269,-0.7416747811536646
551126.7943,551126.7943,-1.756699185893121
551225.8355,551332.6336,-0.6732860149620798
551809.8782,551809.8782,-0.9682962565916217
552955.2821,552955.2821,-1.0874175472439593
552994.3974,552994.3974,-1.4449135849599284
553440.7506,553440.7506,-1.5552255263942887
553943.2761,553977.3478,-1.3324352632448848
554040.4781,554040.4781,-1.5726009821126692
554278.3471,554278.3471,-1.9240247912618957
554575.9214,554575.9214,-1.3303853729169282
555021.0781,555021.0781,-1.6820643686998933
555534.0054,555552.4091,-0.7221680067249965
556428.1088,556428.1088,-1.7857889756649614
556494.9915,556494.9915,-1.1591350104954614
556743.8943,556743.8943,-1.1385985139661843
557100.0515,557100.0515,-1.1452018295545683
557201.157,557201.157,-1.3131330640402858
557661.6214,557661.6214,-1.7293944453932124
557941.3216,557952.8248,-1.5914090947985757
558007.758,558007.758,-1.8197663116704184
558051.684,558051.684,-1.678685791412538
558186.8027,558186.8027,-1.1157028556760187
558234.4076,558234.4076,-1.1763425038145943
558511.8542,558511.8542,-1.1358986399399158
558752.5473,558752.5473,-1.018203131586982
558830.1502,558830.1502,-0.657337764712828
559028.3471,559028.3471,-0.5652405479378195
559086.209,559086.209,-1.119510234933961
559363.0348,559424.616,-0.956258565814694
559529.7634,559529.7634,-1.0597454454801256
559984.7988,560006.3476,-1.265836892529708
560668.9923,560668.9923,-1.922114359853425
560831.7766,560851.8415,-0.826028038026062
560885.5912,560909.3418,-1.8774061956299488
560960.3496,561027.5584,-0.9852504274129299
561501.9948,561501.9948,-1.8072536553836946
561802.3263,561802.3263,-1.1417327365004817
562425.0455,562425.0455,-1.1099266635795617
562459.3133,562478.051,1.3073539628141608
562801.3393,562837.5448,1.615316753286767
562908.7322,562908.7322,-1.1501838638301791
562950.912,562950.912,-1.1200690045220858
563168.9287,563210.0242,-1.3327393405087555
563282.6038,563282.6038,1.5421805592725621
563349.5445,563349.5445,-1.3744727778293377
563481.1229,563481.1229,-1.1206116902105574
563977.5708,563977.5708,-1.1505363435179112
564005.8016,564005.8016,-1.2562884777956707
564113.0129,564113.0129,-1.8382844454705392
564341.4103,564462.8355,0.9046541753234286
564999.1159,564999.1159,-1.0688328031201286
565394.1787,565394.1787,-1.9009801782710969
565592.6376,565592.6376,-1.0309693283642334
566124.5614,566178.0502,-1.2267125154057845
566236.967,566257.5858,1.7596864198469238
566303.0362,566303.0362,-1.729655835635076
566352.0404,566352.0404,-1.8157989338746883
566399.3342,566556.6483,1.7163155468626714
566583.7285,566632.636,1.0415993633723468
566677.01,566677.01,-1.9107088212807812
566720.2494,566737.5027,-1.8063854494278413
566776.0906,566776.0906,-1.894764581960554
566816.2429,567009.963,1.4048591764084788
567060.6674,567060.6674,-1.2747854413580781
567117.4595,567133.4602,0.9361781040003848
567167.9372,567257.4396,0.08523776067400413
567322.4138,567322.4138,-1.5751152409800349
567351.5639,567351.5639,-1.5450226006642798
567371.8412,567381.8367,1.2611759997625789
567404.4556,567415.7636,0.0876396347344649
567440.1164,567440.1164,-0.7644245987593576
567578.3265,567578.3265,-0.7130919341069171
567756.1441,567767.8238,-0.5390165649536225
567803.1344,567814.9975,-0.738214328681174
567939.4232,567957.2116,-0.8841548363021285
567992.8352,567992.8352,-0.906410328241283
568027.2081,568161.0978,1.456809646136898
568204.1362,568241.9095,-1.3499614871736538
568304.4652,568368.7551,-0.6875211504319203
568476.764,568491.0027,-0.9957346178656932
568543.3628,568543.3628,-1.9162221279876772
568568.1691,568568.1691,-1.735797596590809
568683.6094,568720.3808,1.2874166969004557
568993.3632,568993.3632,-0.6908978702838673
569043.1447,569058.0616,-0.9308464054232473
